nodo,containerid,containername,pid,ppid,cmd
nodo,containerid,containername,pid,ppid,cmd
luish-Nitro-AN515-57,8f7bbb3b415b89b6717155bf53ffca7d210774315956d5fd25b2a27bac231bb1,,265743,265418," 265418 /usr/local/bin/runsvdir -P /etc/service/enabled"
luish-Nitro-AN515-57,8f7bbb3b415b89b6717155bf53ffca7d210774315956d5fd25b2a27bac231bb1,,266256,265743," 265743 runsv cni"
luish-Nitro-AN515-57,8f7bbb3b415b89b6717155bf53ffca7d210774315956d5fd25b2a27bac231bb1,,266257,265743," 265743 runsv confd"
luish-Nitro-AN515-57,8f7bbb3b415b89b6717155bf53ffca7d210774315956d5fd25b2a27bac231bb1,,266258,265743," 265743 runsv bird6"
luish-Nitro-AN515-57,8f7bbb3b415b89b6717155bf53ffca7d210774315956d5fd25b2a27bac231bb1,,266259,265743," 265743 runsv felix"
luish-Nitro-AN515-57,8f7bbb3b415b89b6717155bf53ffca7d210774315956d5fd25b2a27bac231bb1,,266260,265743," 265743 runsv monitor-addresses"
luish-Nitro-AN515-57,8f7bbb3b415b89b6717155bf53ffca7d210774315956d5fd25b2a27bac231bb1,,266261,265743," 265743 runsv bird"
luish-Nitro-AN515-57,8f7bbb3b415b89b6717155bf53ffca7d210774315956d5fd25b2a27bac231bb1,,266262,265743," 265743 runsv allocate-tunnel-addrs"
luish-Nitro-AN515-57,8f7bbb3b415b89b6717155bf53ffca7d210774315956d5fd25b2a27bac231bb1,,266263,265743," 265743 runsv node-status-reporter"
luish-Nitro-AN515-57,8f7bbb3b415b89b6717155bf53ffca7d210774315956d5fd25b2a27bac231bb1,,266264,266257," 266257 calico-node -confd"
luish-Nitro-AN515-57,8f7bbb3b415b89b6717155bf53ffca7d210774315956d5fd25b2a27bac231bb1,,266265,266262," 266262 calico-node -allocate-tunnel-addrs"
luish-Nitro-AN515-57,8f7bbb3b415b89b6717155bf53ffca7d210774315956d5fd25b2a27bac231bb1,,266267,266263," 266263 calico-node -status-reporter"
luish-Nitro-AN515-57,8f7bbb3b415b89b6717155bf53ffca7d210774315956d5fd25b2a27bac231bb1,,266268,266260," 266260 calico-node -monitor-addresses"
luish-Nitro-AN515-57,8f7bbb3b415b89b6717155bf53ffca7d210774315956d5fd25b2a27bac231bb1,,266269,266259," 266259 calico-node -felix"
luish-Nitro-AN515-57,8f7bbb3b415b89b6717155bf53ffca7d210774315956d5fd25b2a27bac231bb1,,266270,266256," 266256 calico-node -monitor-token"
luish-Nitro-AN515-57,8f7bbb3b415b89b6717155bf53ffca7d210774315956d5fd25b2a27bac231bb1,,266591,266258," 266258 bird6 -R -s /var/run/calico/bird6.ctl -d -c /etc/calico/confd/config/bird6.cfg"
luish-Nitro-AN515-57,8f7bbb3b415b89b6717155bf53ffca7d210774315956d5fd25b2a27bac231bb1,,266610,266261," 266261 bird -R -s /var/run/calico/bird.ctl -d -c /etc/calico/confd/config/bird.cfg"
luish-Nitro-AN515-57,05383bcd2cf6ba1bd21070688efb7a19e465726403e8f46f809dcefeb42173e5,,264984,264867," 264867 /usr/local/bin/kube-proxy --config=/var/lib/kube-proxy/config.conf --hostname-override=luish-nitro-an515-57"
luish-Nitro-AN515-57,87f5a5b633952516ac0ef08cdb178815a0f822b04d820f8fd94251c8fc2a2666,,264600,264326," 264326 kube-controller-manager --authentication-kubeconfig=/etc/kubernetes/controller-manager.conf --authorization-kubeconfig=/etc/kubernetes/controller-manager.conf --bind-address=127.0.0.1 --client-ca-file=/etc/kubernetes/pki/ca.crt --cluster-name=kubernetes --cluster-signing-cert-file=/etc/kubernetes/pki/ca.crt --cluster-signing-key-file=/etc/kubernetes/pki/ca.key --controllers=*,bootstrapsigner,tokencleaner --kubeconfig=/etc/kubernetes/controller-manager.conf --leader-elect=true --requestheader-client-ca-file=/etc/kubernetes/pki/front-proxy-ca.crt --root-ca-file=/etc/kubernetes/pki/ca.crt --service-account-private-key-file=/etc/kubernetes/pki/sa.key --use-service-account-credentials=true"
luish-Nitro-AN515-57,b991c935c3b9f63faa8ccbd7dd7e6bf51cb4e5dc31def211abdd81b1a72b0821,,264593,264323," 264323 kube-scheduler --authentication-kubeconfig=/etc/kubernetes/scheduler.conf --authorization-kubeconfig=/etc/kubernetes/scheduler.conf --bind-address=127.0.0.1 --kubeconfig=/etc/kubernetes/scheduler.conf --leader-elect=true"
luish-Nitro-AN515-57,4907e8e5b2541d09619e72d06ad20f34c2d592e3c6e6838760e77a227a8999f3,,264517,264325," 264325 kube-apiserver --advertise-address=192.168.18.27 --allow-privileged=true --authorization-mode=Node,RBAC --client-ca-file=/etc/kubernetes/pki/ca.crt --enable-admission-plugins=NodeRestriction --enable-bootstrap-token-auth=true --etcd-cafile=/etc/kubernetes/pki/etcd/ca.crt --etcd-certfile=/etc/kubernetes/pki/apiserver-etcd-client.crt --etcd-keyfile=/etc/kubernetes/pki/apiserver-etcd-client.key --etcd-servers=https://127.0.0.1:2379 --kubelet-client-certificate=/etc/kubernetes/pki/apiserver-kubelet-client.crt --kubelet-client-key=/etc/kubernetes/pki/apiserver-kubelet-client.key --kubelet-preferred-address-types=InternalIP,ExternalIP,Hostname --proxy-client-cert-file=/etc/kubernetes/pki/front-proxy-client.crt --proxy-client-key-file=/etc/kubernetes/pki/front-proxy-client.key --requestheader-allowed-names=front-proxy-client --requestheader-client-ca-file=/etc/kubernetes/pki/front-proxy-ca.crt --requestheader-extra-headers-prefix=X-Remote-Extra- --requestheader-group-headers=X-Remote-Group --requestheader-username-headers=X-Remote-User --secure-port=6443 --service-account-issuer=https://kubernetes.default.svc.cluster.local --service-account-key-file=/etc/kubernetes/pki/sa.pub --service-account-signing-key-file=/etc/kubernetes/pki/sa.key --service-cluster-ip-range=10.96.0.0/12 --tls-cert-file=/etc/kubernetes/pki/apiserver.crt --tls-private-key-file=/etc/kubernetes/pki/apiserver.key"
luish-Nitro-AN515-57,a441772c1a6e28b616050d1e8bbf8794cbf7baa26d34bf147a2290293743fcb4,,264521,264342," 264342 etcd --advertise-client-urls=https://192.168.18.27:2379 --cert-file=/etc/kubernetes/pki/etcd/server.crt --client-cert-auth=true --data-dir=/var/lib/etcd --experimental-initial-corrupt-check=true --experimental-watch-progress-notify-interval=5s --initial-advertise-peer-urls=https://192.168.18.27:2380 --initial-cluster=luish-nitro-an515-57=https://192.168.18.27:2380 --key-file=/etc/kubernetes/pki/etcd/server.key --listen-client-urls=https://127.0.0.1:2379,https://192.168.18.27:2379 --listen-metrics-urls=http://127.0.0.1:2381 --listen-peer-urls=https://192.168.18.27:2380 --name=luish-nitro-an515-57 --peer-cert-file=/etc/kubernetes/pki/etcd/peer.crt --peer-client-cert-auth=true --peer-key-file=/etc/kubernetes/pki/etcd/peer.key --peer-trusted-ca-file=/etc/kubernetes/pki/etcd/ca.crt --snapshot-count=10000 --trusted-ca-file=/etc/kubernetes/pki/etcd/ca.crt"
luish-Aspire-A315-55G,fe45a30617456ee8ac8742c050b134306d3ef4e3dcc755d5fdd3d734210b090b,,3169095,3169031,"/coredns -conf /etc/coredns/Corefile"
luish-Aspire-A315-55G,65809b4d5c7175ceb95fb59071fd9a3c4ecbd7548b3db7cc3b18569f6e5c1845,,7764,7136," 7764    7136 /usr/local/bin/runsvdir -P /etc/service/enabled"
luish-Aspire-A315-55G,65809b4d5c7175ceb95fb59071fd9a3c4ecbd7548b3db7cc3b18569f6e5c1845,,7936,7764," 7936    7764 runsv allocate-tunnel-addrs"
luish-Aspire-A315-55G,65809b4d5c7175ceb95fb59071fd9a3c4ecbd7548b3db7cc3b18569f6e5c1845,,7937,7764," 7937    7764 runsv monitor-addresses"
luish-Aspire-A315-55G,65809b4d5c7175ceb95fb59071fd9a3c4ecbd7548b3db7cc3b18569f6e5c1845,,7938,7764," 7938    7764 runsv cni"
luish-Aspire-A315-55G,65809b4d5c7175ceb95fb59071fd9a3c4ecbd7548b3db7cc3b18569f6e5c1845,,7939,7764," 7939    7764 runsv felix"
luish-Aspire-A315-55G,65809b4d5c7175ceb95fb59071fd9a3c4ecbd7548b3db7cc3b18569f6e5c1845,,7940,7764," 7940    7764 runsv bird6"
luish-Aspire-A315-55G,65809b4d5c7175ceb95fb59071fd9a3c4ecbd7548b3db7cc3b18569f6e5c1845,,7941,7764," 7941    7764 runsv bird"
luish-Aspire-A315-55G,65809b4d5c7175ceb95fb59071fd9a3c4ecbd7548b3db7cc3b18569f6e5c1845,,7942,7764," 7942    7764 runsv node-status-reporter"
luish-Aspire-A315-55G,65809b4d5c7175ceb95fb59071fd9a3c4ecbd7548b3db7cc3b18569f6e5c1845,,7943,7764," 7943    7764 runsv confd"
luish-Aspire-A315-55G,65809b4d5c7175ceb95fb59071fd9a3c4ecbd7548b3db7cc3b18569f6e5c1845,,7944,7939," 7944    7939 calico-node -felix"
luish-Aspire-A315-55G,65809b4d5c7175ceb95fb59071fd9a3c4ecbd7548b3db7cc3b18569f6e5c1845,,7945,7937," 7945    7937 calico-node -monitor-addresses"
luish-Aspire-A315-55G,65809b4d5c7175ceb95fb59071fd9a3c4ecbd7548b3db7cc3b18569f6e5c1845,,7947,7938," 7947    7938 calico-node -monitor-token"
luish-Aspire-A315-55G,65809b4d5c7175ceb95fb59071fd9a3c4ecbd7548b3db7cc3b18569f6e5c1845,,7948,7936," 7948    7936 calico-node -allocate-tunnel-addrs"
luish-Aspire-A315-55G,65809b4d5c7175ceb95fb59071fd9a3c4ecbd7548b3db7cc3b18569f6e5c1845,,7950,7943," 7950    7943 calico-node -confd"
luish-Aspire-A315-55G,65809b4d5c7175ceb95fb59071fd9a3c4ecbd7548b3db7cc3b18569f6e5c1845,,7951,7942," 7951    7942 calico-node -status-reporter"
luish-Aspire-A315-55G,65809b4d5c7175ceb95fb59071fd9a3c4ecbd7548b3db7cc3b18569f6e5c1845,,8093,7940," 8093    7940 bird6 -R -s /var/run/calico/bird6.ctl -d -c /etc/calico/confd/config/bird6.cfg"
luish-Aspire-A315-55G,65809b4d5c7175ceb95fb59071fd9a3c4ecbd7548b3db7cc3b18569f6e5c1845,,8094,7941," 8094    7941 bird -R -s /var/run/calico/bird.ctl -d -c /etc/calico/confd/config/bird.cfg"
luish-Aspire-A315-55G,f70c72e2cb4de17b23d68064cf3b9972921bbaea4ebdf9a6dea2daae2dc829c9,,7646,7583," 7646    7583 /usr/bin/kube-controllers"
luish-Aspire-A315-55G,70ee26165c93ad2310d6473449923fc548e6b3ebe202b962882a5d338354ff28,,6945,6889," 6945    6889 /usr/local/bin/kube-proxy --config=/var/lib/kube-proxy/config.conf --hostname-override=luish-aspire-a315-55g"
scorpius03,dde89d44b8147031650f7594293449f2af13e2f9b2bcc3a692850c8374a9978e,,2805725,2805666,"/coredns -conf /etc/coredns/Corefile"
scorpius03,7e1c630a4ec24224372277249a19f6b6c7dcbecbb5d3081bda967144192a451b,,5535,5260," 5535    5260 /usr/local/bin/runsvdir -P /etc/service/enabled"
scorpius03,7e1c630a4ec24224372277249a19f6b6c7dcbecbb5d3081bda967144192a451b,,5659,5535," 5659    5535 runsv bird"
scorpius03,7e1c630a4ec24224372277249a19f6b6c7dcbecbb5d3081bda967144192a451b,,5660,5535," 5660    5535 runsv felix"
scorpius03,7e1c630a4ec24224372277249a19f6b6c7dcbecbb5d3081bda967144192a451b,,5661,5535," 5661    5535 runsv allocate-tunnel-addrs"
scorpius03,7e1c630a4ec24224372277249a19f6b6c7dcbecbb5d3081bda967144192a451b,,5662,5535," 5662    5535 runsv node-status-reporter"
scorpius03,7e1c630a4ec24224372277249a19f6b6c7dcbecbb5d3081bda967144192a451b,,5663,5535," 5663    5535 runsv monitor-addresses"
scorpius03,7e1c630a4ec24224372277249a19f6b6c7dcbecbb5d3081bda967144192a451b,,5664,5535," 5664    5535 runsv cni"
scorpius03,7e1c630a4ec24224372277249a19f6b6c7dcbecbb5d3081bda967144192a451b,,5665,5535," 5665    5535 runsv bird6"
scorpius03,7e1c630a4ec24224372277249a19f6b6c7dcbecbb5d3081bda967144192a451b,,5666,5535," 5666    5535 runsv confd"
scorpius03,7e1c630a4ec24224372277249a19f6b6c7dcbecbb5d3081bda967144192a451b,,5667,5662," 5667    5662 calico-node -status-reporter"
scorpius03,7e1c630a4ec24224372277249a19f6b6c7dcbecbb5d3081bda967144192a451b,,5669,5663," 5669    5663 calico-node -monitor-addresses"
scorpius03,7e1c630a4ec24224372277249a19f6b6c7dcbecbb5d3081bda967144192a451b,,5668,5660," 5668    5660 calico-node -felix"
scorpius03,7e1c630a4ec24224372277249a19f6b6c7dcbecbb5d3081bda967144192a451b,,5672,5666," 5672    5666 calico-node -confd"
scorpius03,7e1c630a4ec24224372277249a19f6b6c7dcbecbb5d3081bda967144192a451b,,5673,5664," 5673    5664 calico-node -monitor-token"
scorpius03,7e1c630a4ec24224372277249a19f6b6c7dcbecbb5d3081bda967144192a451b,,5674,5661," 5674    5661 calico-node -allocate-tunnel-addrs"
scorpius03,7e1c630a4ec24224372277249a19f6b6c7dcbecbb5d3081bda967144192a451b,,5850,5665," 5850    5665 bird6 -R -s /var/run/calico/bird6.ctl -d -c /etc/calico/confd/config/bird6.cfg"
scorpius03,7e1c630a4ec24224372277249a19f6b6c7dcbecbb5d3081bda967144192a451b,,5851,5659," 5851    5659 bird -R -s /var/run/calico/bird.ctl -d -c /etc/calico/confd/config/bird.cfg"
scorpius03,f42454c6687a37309bf49464d77188fd2e0d17df3269cf0c36a13060105b5ac5,,5091,5039," 5091    5039 /usr/local/bin/kube-proxy --config=/var/lib/kube-proxy/config.conf --hostname-override=scorpius03"
leo02,f3b58ab85e9b6cd24bbb084d771b0f6957f56c54b53dbc68cb978afab2eab596,,5619,5345," 5619    5345 /usr/local/bin/runsvdir -P /etc/service/enabled"
leo02,f3b58ab85e9b6cd24bbb084d771b0f6957f56c54b53dbc68cb978afab2eab596,,5770,5619," 5770    5619 runsv cni"
leo02,f3b58ab85e9b6cd24bbb084d771b0f6957f56c54b53dbc68cb978afab2eab596,,5771,5619," 5771    5619 runsv bird"
leo02,f3b58ab85e9b6cd24bbb084d771b0f6957f56c54b53dbc68cb978afab2eab596,,5772,5619," 5772    5619 runsv confd"
leo02,f3b58ab85e9b6cd24bbb084d771b0f6957f56c54b53dbc68cb978afab2eab596,,5773,5619," 5773    5619 runsv monitor-addresses"
leo02,f3b58ab85e9b6cd24bbb084d771b0f6957f56c54b53dbc68cb978afab2eab596,,5774,5619," 5774    5619 runsv felix"
leo02,f3b58ab85e9b6cd24bbb084d771b0f6957f56c54b53dbc68cb978afab2eab596,,5775,5619," 5775    5619 runsv allocate-tunnel-addrs"
leo02,f3b58ab85e9b6cd24bbb084d771b0f6957f56c54b53dbc68cb978afab2eab596,,5776,5619," 5776    5619 runsv bird6"
leo02,f3b58ab85e9b6cd24bbb084d771b0f6957f56c54b53dbc68cb978afab2eab596,,5777,5619," 5777    5619 runsv node-status-reporter"
leo02,f3b58ab85e9b6cd24bbb084d771b0f6957f56c54b53dbc68cb978afab2eab596,,5778,5777," 5778    5777 calico-node -status-reporter"
leo02,f3b58ab85e9b6cd24bbb084d771b0f6957f56c54b53dbc68cb978afab2eab596,,5779,5773," 5779    5773 calico-node -monitor-addresses"
leo02,f3b58ab85e9b6cd24bbb084d771b0f6957f56c54b53dbc68cb978afab2eab596,,5781,5770," 5781    5770 calico-node -monitor-token"
leo02,f3b58ab85e9b6cd24bbb084d771b0f6957f56c54b53dbc68cb978afab2eab596,,5783,5775," 5783    5775 calico-node -allocate-tunnel-addrs"
leo02,f3b58ab85e9b6cd24bbb084d771b0f6957f56c54b53dbc68cb978afab2eab596,,5782,5772," 5782    5772 calico-node -confd"
leo02,f3b58ab85e9b6cd24bbb084d771b0f6957f56c54b53dbc68cb978afab2eab596,,5785,5774," 5785    5774 calico-node -felix"
