nodo,containerid,containername,pid,ppid,cmd
nodo,containerid,containername,pid,ppid,cmd
luish-Nitro-AN515-57,15861413802a49e9a09fd8e5319071c1b720cead3c934ec9d4136bee7498680f,,3736956,3736902,"/coredns -conf /etc/coredns/Corefile"
luish-Nitro-AN515-57,d821fe7f5e7e35774e983d3f424b3740510ba7672e17d766a25088c3b6d06a5e,,3093580,3091680,"/usr/bin/kube-controllers"
luish-Nitro-AN515-57,f31799259a272a4eebc7e32f013c8c0f2302bdee88773127094bb347e126fb68,,389240,388909," 388909 /usr/local/bin/runsvdir -P /etc/service/enabled"
luish-Nitro-AN515-57,f31799259a272a4eebc7e32f013c8c0f2302bdee88773127094bb347e126fb68,,389348,389240," 389240 runsv cni"
luish-Nitro-AN515-57,f31799259a272a4eebc7e32f013c8c0f2302bdee88773127094bb347e126fb68,,389349,389240," 389240 runsv confd"
luish-Nitro-AN515-57,f31799259a272a4eebc7e32f013c8c0f2302bdee88773127094bb347e126fb68,,389350,389240," 389240 runsv bird6"
luish-Nitro-AN515-57,f31799259a272a4eebc7e32f013c8c0f2302bdee88773127094bb347e126fb68,,389351,389240," 389240 runsv felix"
luish-Nitro-AN515-57,f31799259a272a4eebc7e32f013c8c0f2302bdee88773127094bb347e126fb68,,389352,389240," 389240 runsv monitor-addresses"
luish-Nitro-AN515-57,f31799259a272a4eebc7e32f013c8c0f2302bdee88773127094bb347e126fb68,,389353,389240," 389240 runsv bird"
luish-Nitro-AN515-57,f31799259a272a4eebc7e32f013c8c0f2302bdee88773127094bb347e126fb68,,389354,389240," 389240 runsv allocate-tunnel-addrs"
luish-Nitro-AN515-57,f31799259a272a4eebc7e32f013c8c0f2302bdee88773127094bb347e126fb68,,389355,389240," 389240 runsv node-status-reporter"
luish-Nitro-AN515-57,f31799259a272a4eebc7e32f013c8c0f2302bdee88773127094bb347e126fb68,,389356,389355," 389355 calico-node -status-reporter"
luish-Nitro-AN515-57,f31799259a272a4eebc7e32f013c8c0f2302bdee88773127094bb347e126fb68,,389357,389354," 389354 calico-node -allocate-tunnel-addrs"
luish-Nitro-AN515-57,f31799259a272a4eebc7e32f013c8c0f2302bdee88773127094bb347e126fb68,,389358,389348," 389348 calico-node -monitor-token"
luish-Nitro-AN515-57,f31799259a272a4eebc7e32f013c8c0f2302bdee88773127094bb347e126fb68,,389359,389352," 389352 calico-node -monitor-addresses"
luish-Nitro-AN515-57,f31799259a272a4eebc7e32f013c8c0f2302bdee88773127094bb347e126fb68,,389360,389349," 389349 calico-node -confd"
luish-Nitro-AN515-57,f31799259a272a4eebc7e32f013c8c0f2302bdee88773127094bb347e126fb68,,389362,389351," 389351 calico-node -felix"
luish-Nitro-AN515-57,f31799259a272a4eebc7e32f013c8c0f2302bdee88773127094bb347e126fb68,,389652,389353," 389353 bird -R -s /var/run/calico/bird.ctl -d -c /etc/calico/confd/config/bird.cfg"
luish-Nitro-AN515-57,f31799259a272a4eebc7e32f013c8c0f2302bdee88773127094bb347e126fb68,,389653,389350," 389350 bird6 -R -s /var/run/calico/bird6.ctl -d -c /etc/calico/confd/config/bird6.cfg"
luish-Nitro-AN515-57,167377eaa3a659123311701180e890b2320c8972ec2f3d28ab82bd9bed02d043,,388594,388541," 388541 /usr/local/bin/kube-proxy --config=/var/lib/kube-proxy/config.conf --hostname-override=luish-nitro-an515-57"
luish-Nitro-AN515-57,ea0bab2f7015be094f84b7280d626a2615a02a7e8a89c1cfa8faeae19f851f08,,388242,387977," 387977 kube-apiserver --advertise-address=192.168.18.27 --allow-privileged=true --authorization-mode=Node,RBAC --client-ca-file=/etc/kubernetes/pki/ca.crt --enable-admission-plugins=NodeRestriction --enable-bootstrap-token-auth=true --etcd-cafile=/etc/kubernetes/pki/etcd/ca.crt --etcd-certfile=/etc/kubernetes/pki/apiserver-etcd-client.crt --etcd-keyfile=/etc/kubernetes/pki/apiserver-etcd-client.key --etcd-servers=https://127.0.0.1:2379 --kubelet-client-certificate=/etc/kubernetes/pki/apiserver-kubelet-client.crt --kubelet-client-key=/etc/kubernetes/pki/apiserver-kubelet-client.key --kubelet-preferred-address-types=InternalIP,ExternalIP,Hostname --proxy-client-cert-file=/etc/kubernetes/pki/front-proxy-client.crt --proxy-client-key-file=/etc/kubernetes/pki/front-proxy-client.key --requestheader-allowed-names=front-proxy-client --requestheader-client-ca-file=/etc/kubernetes/pki/front-proxy-ca.crt --requestheader-extra-headers-prefix=X-Remote-Extra- --requestheader-group-headers=X-Remote-Group --requestheader-username-headers=X-Remote-User --secure-port=6443 --service-account-issuer=https://kubernetes.default.svc.cluster.local --service-account-key-file=/etc/kubernetes/pki/sa.pub --service-account-signing-key-file=/etc/kubernetes/pki/sa.key --service-cluster-ip-range=10.96.0.0/12 --tls-cert-file=/etc/kubernetes/pki/apiserver.crt --tls-private-key-file=/etc/kubernetes/pki/apiserver.key"
