nodo,containerid,containername,pid,ppid,cmd
nodo,containerid,containername,pid,ppid,cmd
luish-Nitro-AN515-57,16e9e4cc0cce96455a493617b3a695de08ea2121b6d38eae890f3eeaa10f78c5,,994869,994817," 994817 /usr/bin/kube-controllers"
luish-Nitro-AN515-57,4252d813619c8d0a53b105ea802b31c6a956c9a25cfbe9c5314dabce51ef91af,,993906,993587," 993587 /usr/local/bin/runsvdir -P /etc/service/enabled"
luish-Nitro-AN515-57,4252d813619c8d0a53b105ea802b31c6a956c9a25cfbe9c5314dabce51ef91af,,994160,993906," 993906 runsv cni"
luish-Nitro-AN515-57,4252d813619c8d0a53b105ea802b31c6a956c9a25cfbe9c5314dabce51ef91af,,994161,993906," 993906 runsv confd"
luish-Nitro-AN515-57,4252d813619c8d0a53b105ea802b31c6a956c9a25cfbe9c5314dabce51ef91af,,994162,993906," 993906 runsv bird6"
luish-Nitro-AN515-57,4252d813619c8d0a53b105ea802b31c6a956c9a25cfbe9c5314dabce51ef91af,,994163,993906," 993906 runsv felix"
luish-Nitro-AN515-57,4252d813619c8d0a53b105ea802b31c6a956c9a25cfbe9c5314dabce51ef91af,,994164,993906," 993906 runsv monitor-addresses"
luish-Nitro-AN515-57,4252d813619c8d0a53b105ea802b31c6a956c9a25cfbe9c5314dabce51ef91af,,994165,993906," 993906 runsv bird"
luish-Nitro-AN515-57,4252d813619c8d0a53b105ea802b31c6a956c9a25cfbe9c5314dabce51ef91af,,994166,993906," 993906 runsv allocate-tunnel-addrs"
luish-Nitro-AN515-57,4252d813619c8d0a53b105ea802b31c6a956c9a25cfbe9c5314dabce51ef91af,,994167,993906," 993906 runsv node-status-reporter"
luish-Nitro-AN515-57,4252d813619c8d0a53b105ea802b31c6a956c9a25cfbe9c5314dabce51ef91af,,994168,994160," 994160 calico-node -monitor-token"
luish-Nitro-AN515-57,4252d813619c8d0a53b105ea802b31c6a956c9a25cfbe9c5314dabce51ef91af,,994169,994166," 994166 calico-node -allocate-tunnel-addrs"
luish-Nitro-AN515-57,4252d813619c8d0a53b105ea802b31c6a956c9a25cfbe9c5314dabce51ef91af,,994170,994161," 994161 calico-node -confd"
luish-Nitro-AN515-57,4252d813619c8d0a53b105ea802b31c6a956c9a25cfbe9c5314dabce51ef91af,,994173,994163," 994163 calico-node -felix"
luish-Nitro-AN515-57,4252d813619c8d0a53b105ea802b31c6a956c9a25cfbe9c5314dabce51ef91af,,994175,994164," 994164 calico-node -monitor-addresses"
